"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.94243,0.03309,1.1246e-23,0,1,3.74,15,3.74,0.5
0.94098,0.033108,1.0134e-23,0,1,3.75,15,3.75,0.5
0.93954,0.033127,9.0216e-24,0,1,3.76,15,3.76,0.5
0.93809,0.033145,7.9093e-24,0,1,3.77,15,3.77,0.5
0.93665,0.033164,6.797e-24,0,1,3.78,15,3.78,0.5
0.93521,0.033182,5.6847e-24,0,1,3.79,15,3.79,0.5
0.93376,0.0332,4.5724e-24,0,1,3.8,15,3.8,0.5
0.93232,0.033219,3.4602e-24,0,1,3.81,15,3.81,0.5
0.93087,0.033237,2.3479e-24,0,1,3.82,15,3.82,0.5
0.92943,0.033256,1.2356e-24,0,1,3.83,15,3.83,0.5
0.92798,0.033274,1.2331e-25,0,1,3.84,15,3.84,0.5
0.92649,0.033305,-4.2626e-26,0,1,3.85,15,3.85,0.5
0.925,0.033337,-8.1557e-26,0,1,3.86,15,3.86,0.5
0.92351,0.03337,-1.2049e-25,0,1,3.87,15,3.87,0.5
0.92201,0.033402,-1.5942e-25,0,1,3.88,15,3.88,0.5
0.92052,0.033434,-1.9835e-25,0,1,3.89,15,3.89,0.5
0.91902,0.033467,-2.3728e-25,0,1,3.9,15,3.9,0.5
0.91753,0.033499,-2.7621e-25,0,1,3.91,15,3.91,0.5
0.91604,0.033532,-3.1514e-25,0,1,3.92,15,3.92,0.5
0.91454,0.033564,-3.5407e-25,0,1,3.93,15,3.93,0.5
0.91305,0.033596,-3.93e-25,0,1,3.94,15,3.94,0.5
0.91155,0.033629,-4.3193e-25,0,1,3.95,15,3.95,0.5
0.91006,0.033661,-4.7086e-25,0,1,3.96,15,3.96,0.5
0.90856,0.033694,-5.088e-25,0,1,3.97,15,3.97,0.5
0.90706,0.033766,-4.6963e-25,0,1,3.98,15,3.98,0.5
0.90555,0.033838,-4.3046e-25,0,1,3.99,15,3.99,0.5
0.90404,0.033909,-3.9128e-25,0,1,4,15,4,0.5
0.90253,0.033981,-3.5211e-25,0,1,4.01,15,4.01,0.5
0.90102,0.034053,-3.1294e-25,0,1,4.02,15,4.02,0.5
0.89951,0.034125,-2.7377e-25,0,1,4.03,15,4.03,0.5
0.89801,0.034197,-2.346e-25,0,1,4.04,15,4.04,0.5
0.8965,0.034269,-1.9543e-25,0,1,4.05,15,4.05,0.5
0.89499,0.03434,-1.5625e-25,0,1,4.06,15,4.06,0.5
0.89348,0.034412,-1.1708e-25,0,1,4.07,15,4.07,0.5
0.89197,0.034484,-7.7912e-26,0,1,4.08,15,4.08,0.5
0.89046,0.034556,-3.8739e-26,0,1,4.09,15,4.09,0.5
0.88896,0.034638,-1.5949e-25,0,1,4.1,15,4.1,0.5
0.88749,0.034782,-1.2323e-24,0,1,4.11,15,4.11,0.5
0.88602,0.034926,-2.3051e-24,0,1,4.12,15,4.12,0.5
0.88454,0.035071,-3.3779e-24,0,1,4.13,15,4.13,0.5
0.88307,0.035215,-4.4507e-24,0,1,4.14,15,4.14,0.5
0.8816,0.035359,-5.5235e-24,0,1,4.15,15,4.15,0.5
0.88012,0.035503,-6.5963e-24,0,1,4.16,15,4.16,0.5
0.87865,0.035648,-7.6691e-24,0,1,4.17,15,4.17,0.5
0.87718,0.035792,-8.7419e-24,0,1,4.18,15,4.18,0.5
0.8757,0.035936,-9.8147e-24,0,1,4.19,15,4.19,0.5
0.87423,0.03608,-1.0888e-23,0,1,4.2,15,4.2,0.5
0.87276,0.036224,-1.196e-23,0,1,4.21,15,4.21,0.5
0.87129,0.036369,-1.3033e-23,0,1,4.22,15,4.22,0.5
0.86984,0.036543,-1.3516e-23,0,1,4.23,15,4.23,0.5
0.86847,0.036795,-1.2443e-23,0,1,4.24,15,4.24,0.5
0.8671,0.037048,-1.137e-23,0,1,4.25,15,4.25,0.5
0.86574,0.037301,-1.0296e-23,0,1,4.26,15,4.26,0.5
0.86437,0.037553,-9.2232e-24,0,1,4.27,15,4.27,0.5
0.863,0.037806,-8.15e-24,0,1,4.28,15,4.28,0.5
0.86163,0.038059,-7.0768e-24,0,1,4.29,15,4.29,0.5
0.86026,0.038311,-6.0036e-24,0,1,4.3,15,4.3,0.5
0.85889,0.038564,-4.9305e-24,0,1,4.31,15,4.31,0.5
0.85752,0.038817,-3.8572e-24,0,1,4.32,15,4.32,0.5
0.85616,0.03907,-2.7841e-24,0,1,4.33,15,4.33,0.5
0.85479,0.039322,-1.7109e-24,0,1,4.34,15,4.34,0.5
0.85342,0.039575,-6.3772e-25,0,1,4.35,15,4.35,0.5
0.85213,0.039887,-2.6819e-28,0,1,4.36,15,4.36,0.5
0.85095,0.040286,-1.7919e-28,0,1,4.37,15,4.37,0.5
0.84977,0.040685,-9.018e-29,0,1,4.38,15,4.38,0.5
0.84859,0.041085,-1.1758e-30,0,1,4.39,15,4.39,0.5
0.84741,0.041484,8.7832e-29,0,1,4.4,15,4.4,0.5
0.84623,0.041883,1.7684e-28,0,1,4.41,15,4.41,0.5
0.84505,0.042282,2.6584e-28,0,1,4.42,15,4.42,0.5
0.84387,0.042681,3.5485e-28,0,1,4.43,15,4.43,0.5
0.84269,0.043081,4.4386e-28,0,1,4.44,15,4.44,0.5
0.84152,0.04348,5.3286e-28,0,1,4.45,15,4.45,0.5
0.84034,0.043879,6.2187e-28,0,1,4.46,15,4.46,0.5
0.83916,0.044278,7.1087e-28,0,1,4.47,15,4.47,0.5
0.83798,0.044677,7.9988e-28,0,1,4.48,15,4.48,0.5
0.83696,0.045175,8.0596e-28,0,1,4.49,15,4.49,0.5
0.83607,0.045756,7.406e-28,0,1,4.5,15,4.5,0.5
0.83519,0.046337,6.7524e-28,0,1,4.51,15,4.51,0.5
0.8343,0.046919,6.0989e-28,0,1,4.52,15,4.52,0.5
0.83342,0.0475,5.4453e-28,0,1,4.53,15,4.53,0.5
0.83253,0.048082,4.7917e-28,0,1,4.54,15,4.54,0.5
0.83165,0.048663,4.1381e-28,0,1,4.55,15,4.55,0.5
0.83076,0.049245,3.4846e-28,0,1,4.56,15,4.56,0.5
0.82988,0.049826,2.831e-28,0,1,4.57,15,4.57,0.5
0.82899,0.050408,2.1774e-28,0,1,4.58,15,4.58,0.5
0.82811,0.050989,1.5239e-28,0,1,4.59,15,4.59,0.5
0.82722,0.051571,8.7031e-29,0,1,4.6,15,4.6,0.5
0.82634,0.052152,2.1672e-29,0,1,4.61,15,4.61,0.5
0.82573,0.052877,-6.4636e-25,0,1,4.62,15,4.62,0.5
0.82525,0.053672,-1.6134e-24,0,1,4.63,15,4.63,0.5
0.82478,0.054468,-2.5805e-24,0,1,4.64,15,4.64,0.5
0.8243,0.055263,-3.5475e-24,0,1,4.65,15,4.65,0.5
0.82383,0.056059,-4.5146e-24,0,1,4.66,15,4.66,0.5
0.82335,0.056854,-5.4816e-24,0,1,4.67,15,4.67,0.5
0.82288,0.05765,-6.4487e-24,0,1,4.68,15,4.68,0.5
0.8224,0.058445,-7.4158e-24,0,1,4.69,15,4.69,0.5
0.82193,0.059241,-8.3828e-24,0,1,4.7,15,4.7,0.5
0.82145,0.060036,-9.3499e-24,0,1,4.71,15,4.71,0.5
0.82098,0.060832,-1.0317e-23,0,1,4.72,15,4.72,0.5
0.8205,0.061627,-1.1284e-23,0,1,4.73,15,4.73,0.5
0.82003,0.062423,-1.2251e-23,0,1,4.74,15,4.74,0.5
0.81998,0.063405,-1.1672e-23,0,1,4.75,15,4.75,0.5
0.82003,0.064433,-1.0705e-23,0,1,4.76,15,4.76,0.5
0.82009,0.065461,-9.7377e-24,0,1,4.77,15,4.77,0.5
0.82015,0.06649,-8.7707e-24,0,1,4.78,15,4.78,0.5
0.8202,0.067518,-7.8037e-24,0,1,4.79,15,4.79,0.5
0.82026,0.068546,-6.8367e-24,0,1,4.8,15,4.8,0.5
0.82031,0.069575,-5.8698e-24,0,1,4.81,15,4.81,0.5
0.82037,0.070603,-4.9028e-24,0,1,4.82,15,4.82,0.5
0.82043,0.071631,-3.9359e-24,0,1,4.83,15,4.83,0.5
0.82048,0.072659,-2.9689e-24,0,1,4.84,15,4.84,0.5
0.82054,0.073688,-2.0019e-24,0,1,4.85,15,4.85,0.5
0.82059,0.074716,-1.0349e-24,0,1,4.86,15,4.86,0.5
0.82065,0.075744,-6.7999e-26,0,1,4.87,15,4.87,0.5
0.8213,0.07699,8.9907e-25,0,1,4.88,15,4.88,0.5
0.822,0.078252,1.8661e-24,0,1,4.89,15,4.89,0.5
0.8227,0.079514,2.8332e-24,0,1,4.9,15,4.9,0.5
0.8234,0.080776,3.8002e-24,0,1,4.91,15,4.91,0.5
0.82409,0.082038,4.7673e-24,0,1,4.92,15,4.92,0.5
0.82479,0.0833,5.7343e-24,0,1,4.93,15,4.93,0.5
0.82549,0.084562,6.7014e-24,0,1,4.94,15,4.94,0.5
0.82619,0.085824,7.6684e-24,0,1,4.95,15,4.95,0.5
0.82688,0.087086,8.6355e-24,0,1,4.96,15,4.96,0.5
0.82758,0.088348,9.6025e-24,0,1,4.97,15,4.97,0.5
0.82828,0.08961,1.057e-23,0,1,4.98,15,4.98,0.5
0.82898,0.090872,1.1537e-23,0,1,4.99,15,4.99,0.5
0.82972,0.092147,1.2384e-23,0,1,5,15,5,0.5
0.83114,0.093622,1.1417e-23,0,1,5.01,15,5.01,0.5
0.83257,0.095096,1.045e-23,0,1,5.02,15,5.02,0.5
0.83399,0.096571,9.4829e-24,0,1,5.03,15,5.03,0.5
0.83542,0.098045,8.5159e-24,0,1,5.04,15,5.04,0.5
0.83684,0.099519,7.5489e-24,0,1,5.05,15,5.05,0.5
0.83827,0.10099,6.582e-24,0,1,5.06,15,5.06,0.5
0.83969,0.10247,5.615e-24,0,1,5.07,15,5.07,0.5
0.84112,0.10394,4.648e-24,0,1,5.08,15,5.08,0.5
0.84254,0.10542,3.681e-24,0,1,5.09,15,5.09,0.5
0.84396,0.10689,2.7141e-24,0,1,5.1,15,5.1,0.5
0.84539,0.10837,1.7471e-24,0,1,5.11,15,5.11,0.5
0.84681,0.10984,7.8016e-25,0,1,5.12,15,5.12,0.5
0.84839,0.11135,0,0,1,5.13,15,5.13,0.5
0.85058,0.11299,0,0,1,5.14,15,5.14,0.5
0.85277,0.11462,0,0,1,5.15,15,5.15,0.5
0.85496,0.11626,0,0,1,5.16,15,5.16,0.5
0.85715,0.1179,0,0,1,5.17,15,5.17,0.5
0.85934,0.11954,0,0,1,5.18,15,5.18,0.5
0.86153,0.12118,0,0,1,5.19,15,5.19,0.5
0.86372,0.12282,0,0,1,5.2,15,5.2,0.5
0.86591,0.12446,0,0,1,5.21,15,5.21,0.5
0.8681,0.1261,0,0,1,5.22,15,5.22,0.5
0.87029,0.12774,0,0,1,5.23,15,5.23,0.5
0.87248,0.12938,0,0,1,5.24,15,5.24,0.5
0.87467,0.13101,0,0,1,5.25,15,5.25,0.5
0.8771,0.13268,-4.1265e-29,0,1,5.26,15,5.26,0.5
0.88004,0.13442,-1.6847e-28,0,1,5.27,15,5.27,0.5
0.88298,0.13615,-2.9568e-28,0,1,5.28,15,5.28,0.5
0.88591,0.13788,-4.2288e-28,0,1,5.29,15,5.29,0.5
0.88885,0.13961,-5.5009e-28,0,1,5.3,15,5.3,0.5
0.89179,0.14135,-6.773e-28,0,1,5.31,15,5.31,0.5
0.89472,0.14308,-8.0451e-28,0,1,5.32,15,5.32,0.5
0.89766,0.14481,-9.3171e-28,0,1,5.33,15,5.33,0.5
0.9006,0.14654,-1.0589e-27,0,1,5.34,15,5.34,0.5
0.90353,0.14828,-1.1861e-27,0,1,5.35,15,5.35,0.5
0.90647,0.15001,-1.3133e-27,0,1,5.36,15,5.36,0.5
0.90941,0.15174,-1.4405e-27,0,1,5.37,15,5.37,0.5
0.91234,0.15347,-1.5678e-27,0,1,5.38,15,5.38,0.5
0.91558,0.15521,-1.6952e-27,0,1,5.39,15,5.39,0.5
0.91917,0.15694,-1.8228e-27,0,1,5.4,15,5.4,0.5
0.92277,0.15867,-1.9505e-27,0,1,5.41,15,5.41,0.5
0.92636,0.1604,-2.0782e-27,0,1,5.42,15,5.42,0.5
0.92995,0.16213,-2.2058e-27,0,1,5.43,15,5.43,0.5
0.93355,0.16386,-2.3335e-27,0,1,5.44,15,5.44,0.5
0.93714,0.16559,-2.4612e-27,0,1,5.45,15,5.45,0.5
0.94074,0.16732,-2.5888e-27,0,1,5.46,15,5.46,0.5
0.94433,0.16905,-2.7165e-27,0,1,5.47,15,5.47,0.5
0.94792,0.17078,-2.8442e-27,0,1,5.48,15,5.48,0.5
0.95152,0.17251,-2.9718e-27,0,1,5.49,15,5.49,0.5
0.95511,0.17424,-3.0995e-27,0,1,5.5,15,5.5,0.5
0.95871,0.17597,-3.2272e-27,0,1,5.51,15,5.51,0.5
0.9626,0.17764,-3.2053e-27,0,1,5.52,15,5.52,0.5
0.96669,0.17926,-3.0781e-27,0,1,5.53,15,5.53,0.5
0.97079,0.18088,-2.9509e-27,0,1,5.54,15,5.54,0.5
0.97488,0.18251,-2.8237e-27,0,1,5.55,15,5.55,0.5
0.97898,0.18413,-2.6965e-27,0,1,5.56,15,5.56,0.5
0.98307,0.18576,-2.5693e-27,0,1,5.57,15,5.57,0.5
0.98717,0.18738,-2.4421e-27,0,1,5.58,15,5.58,0.5
0.99126,0.189,-2.3148e-27,0,1,5.59,15,5.59,0.5
0.99536,0.19063,-2.1876e-27,0,1,5.6,15,5.6,0.5
0.99946,0.19225,-2.0604e-27,0,1,5.61,15,5.61,0.5
1.0036,0.19387,-1.9332e-27,0,1,5.62,15,5.62,0.5
1.0076,0.1955,-1.806e-27,0,1,5.63,15,5.63,0.5
1.0117,0.19712,-1.6788e-27,0,1,5.64,15,5.64,0.5
1.016,0.19859,-1.5513e-27,0,1,5.65,15,5.65,0.5
1.0204,0.20001,-1.4236e-27,0,1,5.66,15,5.66,0.5
1.0248,0.20142,-1.2959e-27,0,1,5.67,15,5.67,0.5
1.0292,0.20283,-1.1683e-27,0,1,5.68,15,5.68,0.5
1.0336,0.20425,-1.0406e-27,0,1,5.69,15,5.69,0.5
1.038,0.20566,-9.1294e-28,0,1,5.7,15,5.7,0.5
1.0424,0.20707,-7.8527e-28,0,1,5.71,15,5.71,0.5
1.0467,0.20849,-6.5761e-28,0,1,5.72,15,5.72,0.5
1.0511,0.2099,-5.2994e-28,0,1,5.73,15,5.73,0.5
1.0555,0.21132,-4.0228e-28,0,1,5.74,15,5.74,0.5
1.0599,0.21273,-2.7461e-28,0,1,5.75,15,5.75,0.5
1.0643,0.21414,-1.4694e-28,0,1,5.76,15,5.76,0.5
1.0687,0.21556,-1.9273e-29,0,1,5.77,15,5.77,0.5
1.0731,0.21672,0,0,1,5.78,15,5.78,0.5
1.0775,0.21783,0,0,1,5.79,15,5.79,0.5
1.082,0.21895,0,0,1,5.8,15,5.8,0.5
1.0864,0.22007,0,0,1,5.81,15,5.81,0.5
1.0908,0.22118,0,0,1,5.82,15,5.82,0.5
1.0953,0.2223,0,0,1,5.83,15,5.83,0.5
1.0997,0.22342,0,0,1,5.84,15,5.84,0.5
1.1041,0.22453,0,0,1,5.85,15,5.85,0.5
1.1085,0.22565,0,0,1,5.86,15,5.86,0.5
1.113,0.22677,0,0,1,5.87,15,5.87,0.5
1.1174,0.22788,0,0,1,5.88,15,5.88,0.5
1.1218,0.229,0,0,1,5.89,15,5.89,0.5
1.1263,0.23012,0,0,1,5.9,15,5.9,0.5
1.1305,0.23087,0,0,1,5.91,15,5.91,0.5
1.1347,0.23163,0,0,1,5.92,15,5.92,0.5
1.1389,0.23238,0,0,1,5.93,15,5.93,0.5
1.1432,0.23313,0,0,1,5.94,15,5.94,0.5
1.1474,0.23388,0,0,1,5.95,15,5.95,0.5
1.1516,0.23463,0,0,1,5.96,15,5.96,0.5
1.1558,0.23539,0,0,1,5.97,15,5.97,0.5
1.1601,0.23614,0,0,1,5.98,15,5.98,0.5
1.1643,0.23689,0,0,1,5.99,15,5.99,0.5
1.1685,0.23764,0,0,1,6,15,6,0.5
1.1727,0.23839,0,0,1,6.01,15,6.01,0.5
1.177,0.23915,0,0,1,6.02,15,6.02,0.5
1.1811,0.23985,3.8387e-26,0,1,6.03,15,6.03,0.5
1.1849,0.24021,3.8329e-25,0,1,6.04,15,6.04,0.5
1.1887,0.24057,7.2822e-25,0,1,6.05,15,6.05,0.5
1.1925,0.24093,1.0731e-24,0,1,6.06,15,6.06,0.5
1.1963,0.24128,1.4181e-24,0,1,6.07,15,6.07,0.5
1.2001,0.24164,1.763e-24,0,1,6.08,15,6.08,0.5
1.2039,0.242,2.1079e-24,0,1,6.09,15,6.09,0.5
1.2077,0.24236,2.4528e-24,0,1,6.1,15,6.1,0.5
1.2115,0.24271,2.7977e-24,0,1,6.11,15,6.11,0.5
1.2152,0.24307,3.1426e-24,0,1,6.12,15,6.12,0.5
1.219,0.24343,3.4875e-24,0,1,6.13,15,6.13,0.5
1.2228,0.24379,3.8325e-24,0,1,6.14,15,6.14,0.5
1.2266,0.24414,4.1774e-24,0,1,6.15,15,6.15,0.5
1.2302,0.24441,4.3552e-24,0,1,6.16,15,6.16,0.5
1.2334,0.24437,4.0106e-24,0,1,6.17,15,6.17,0.5
1.2366,0.24434,3.6659e-24,0,1,6.18,15,6.18,0.5
1.2398,0.24431,3.3213e-24,0,1,6.19,15,6.19,0.5
1.2429,0.24428,2.9767e-24,0,1,6.2,15,6.2,0.5
1.2461,0.24425,2.632e-24,0,1,6.21,15,6.21,0.5
1.2493,0.24421,2.2874e-24,0,1,6.22,15,6.22,0.5
1.2524,0.24418,1.9427e-24,0,1,6.23,15,6.23,0.5
1.2556,0.24415,1.5981e-24,0,1,6.24,15,6.24,0.5
1.2588,0.24412,1.2534e-24,0,1,6.25,15,6.25,0.5
1.2619,0.24408,9.0879e-25,0,1,6.26,15,6.26,0.5
1.2651,0.24405,5.6416e-25,0,1,6.27,15,6.27,0.5
1.2683,0.24402,2.1951e-25,0,1,6.28,15,6.28,0.5
1.2712,0.24386,1.5123e-25,0,1,6.29,15,6.29,0.5
1.2736,0.24347,5.4686e-25,0,1,6.3,15,6.3,0.5
1.276,0.24309,9.4247e-25,0,1,6.31,15,6.31,0.5
1.2785,0.2427,1.3381e-24,0,1,6.32,15,6.32,0.5
1.2809,0.24232,1.7337e-24,0,1,6.33,15,6.33,0.5
1.2833,0.24193,2.1293e-24,0,1,6.34,15,6.34,0.5
1.2858,0.24155,2.525e-24,0,1,6.35,15,6.35,0.5
1.2882,0.24116,2.9206e-24,0,1,6.36,15,6.36,0.5
1.2906,0.24078,3.3162e-24,0,1,6.37,15,6.37,0.5
1.2931,0.24039,3.7118e-24,0,1,6.38,15,6.38,0.5
1.2955,0.24001,4.1075e-24,0,1,6.39,15,6.39,0.5
1.2979,0.23962,4.5031e-24,0,1,6.4,15,6.4,0.5
1.3003,0.23924,4.8987e-24,0,1,6.41,15,6.41,0.5
1.3024,0.2387,4.8951e-24,0,1,6.42,15,6.42,0.5
1.304,0.23802,4.4991e-24,0,1,6.43,15,6.43,0.5
1.3056,0.23734,4.1031e-24,0,1,6.44,15,6.44,0.5
1.3073,0.23666,3.707e-24,0,1,6.45,15,6.45,0.5
1.3089,0.23598,3.311e-24,0,1,6.46,15,6.46,0.5
1.3105,0.2353,2.915e-24,0,1,6.47,15,6.47,0.5
1.3122,0.23462,2.519e-24,0,1,6.48,15,6.48,0.5
1.3138,0.23394,2.123e-24,0,1,6.49,15,6.49,0.5
1.3155,0.23327,1.7269e-24,0,1,6.5,15,6.5,0.5
1.3171,0.23259,1.3309e-24,0,1,6.51,15,6.51,0.5
1.3187,0.23191,9.349e-25,0,1,6.52,15,6.52,0.5
1.3204,0.23123,5.3887e-25,0,1,6.53,15,6.53,0.5
1.322,0.23055,1.4286e-25,0,1,6.54,15,6.54,0.5
1.3231,0.22973,-4.7219e-25,0,1,6.55,15,6.55,0.5
1.324,0.22882,-1.213e-24,0,1,6.56,15,6.56,0.5
1.3248,0.22792,-1.9538e-24,0,1,6.57,15,6.57,0.5
1.3257,0.22702,-2.6946e-24,0,1,6.58,15,6.58,0.5
1.3265,0.22612,-3.4354e-24,0,1,6.59,15,6.59,0.5
1.3273,0.22522,-4.1762e-24,0,1,6.6,15,6.6,0.5
1.3282,0.22431,-4.917e-24,0,1,6.61,15,6.61,0.5
1.329,0.22341,-5.6578e-24,0,1,6.62,15,6.62,0.5
1.3299,0.22251,-6.3986e-24,0,1,6.63,15,6.63,0.5
1.3307,0.22161,-7.1394e-24,0,1,6.64,15,6.64,0.5
1.3316,0.22071,-7.8802e-24,0,1,6.65,15,6.65,0.5
1.3324,0.2198,-8.621e-24,0,1,6.66,15,6.66,0.5
1.3333,0.2189,-9.3618e-24,0,1,6.67,15,6.67,0.5
1.3335,0.21789,-1.013e-23,0,1,6.68,15,6.68,0.5
1.3336,0.21684,-1.0906e-23,0,1,6.69,15,6.69,0.5
1.3338,0.2158,-1.1683e-23,0,1,6.7,15,6.7,0.5
1.3339,0.21475,-1.2459e-23,0,1,6.71,15,6.71,0.5
1.334,0.2137,-1.3236e-23,0,1,6.72,15,6.72,0.5
1.3341,0.21266,-1.4012e-23,0,1,6.73,15,6.73,0.5
1.3342,0.21161,-1.4788e-23,0,1,6.74,15,6.74,0.5
1.3343,0.21056,-1.5565e-23,0,1,6.75,15,6.75,0.5
1.3344,0.20952,-1.6341e-23,0,1,6.76,15,6.76,0.5
1.3345,0.20847,-1.7118e-23,0,1,6.77,15,6.77,0.5
1.3346,0.20743,-1.7894e-23,0,1,6.78,15,6.78,0.5
1.3347,0.20638,-1.8671e-23,0,1,6.79,15,6.79,0.5
1.3348,0.20533,-1.9447e-23,0,1,6.8,15,6.8,0.5
1.3343,0.20422,-1.8166e-23,0,1,6.81,15,6.81,0.5
1.3338,0.2031,-1.6648e-23,0,1,6.82,15,6.82,0.5
1.3332,0.20198,-1.5131e-23,0,1,6.83,15,6.83,0.5
1.3326,0.20086,-1.3613e-23,0,1,6.84,15,6.84,0.5
1.3321,0.19974,-1.2095e-23,0,1,6.85,15,6.85,0.5
1.3315,0.19861,-1.0577e-23,0,1,6.86,15,6.86,0.5
1.331,0.19749,-9.0599e-24,0,1,6.87,15,6.87,0.5
1.3304,0.19637,-7.5422e-24,0,1,6.88,15,6.88,0.5
1.3298,0.19525,-6.0246e-24,0,1,6.89,15,6.89,0.5
1.3293,0.19413,-4.5069e-24,0,1,6.9,15,6.9,0.5
1.3287,0.19301,-2.9892e-24,0,1,6.91,15,6.91,0.5
1.3281,0.19189,-1.4715e-24,0,1,6.92,15,6.92,0.5
1.3276,0.19077,4.6065e-26,0,1,6.93,15,6.93,0.5
1.3264,0.18961,1.5628e-24,0,1,6.94,15,6.94,0.5
1.3253,0.18846,3.0796e-24,0,1,6.95,15,6.95,0.5
1.3242,0.18731,4.5963e-24,0,1,6.96,15,6.96,0.5
1.3231,0.18616,6.1131e-24,0,1,6.97,15,6.97,0.5
1.3219,0.18501,7.6298e-24,0,1,6.98,15,6.98,0.5
1.3208,0.18385,9.1465e-24,0,1,6.99,15,6.99,0.5
1.3197,0.1827,1.0663e-23,0,1,7,15,7,0.5
1.3185,0.18155,1.218e-23,0,1,7.01,15,7.01,0.5
1.3174,0.1804,1.3697e-23,0,1,7.02,15,7.02,0.5
1.3163,0.17925,1.5214e-23,0,1,7.03,15,7.03,0.5
1.3152,0.17809,1.673e-23,0,1,7.04,15,7.04,0.5
1.314,0.17694,1.8247e-23,0,1,7.05,15,7.05,0.5
1.3129,0.17578,1.9283e-23,0,1,7.06,15,7.06,0.5
1.3114,0.1746,1.7766e-23,0,1,7.07,15,7.07,0.5
1.3099,0.17341,1.6248e-23,0,1,7.08,15,7.08,0.5
1.3084,0.17223,1.4731e-23,0,1,7.09,15,7.09,0.5
1.3069,0.17104,1.3214e-23,0,1,7.1,15,7.1,0.5
1.3055,0.16986,1.1696e-23,0,1,7.11,15,7.11,0.5
1.304,0.16868,1.0179e-23,0,1,7.12,15,7.12,0.5
1.3025,0.16749,8.6614e-24,0,1,7.13,15,7.13,0.5
1.301,0.16631,7.144e-24,0,1,7.14,15,7.14,0.5
1.2995,0.16512,5.6266e-24,0,1,7.15,15,7.15,0.5
1.298,0.16394,4.1093e-24,0,1,7.16,15,7.16,0.5
1.2966,0.16275,2.5919e-24,0,1,7.17,15,7.17,0.5
1.2951,0.16157,1.0745e-24,0,1,7.18,15,7.18,0.5
1.2936,0.16037,-4.0861e-27,0,1,7.19,15,7.19,0.5
1.292,0.15913,-3.7614e-27,0,1,7.2,15,7.2,0.5
1.2905,0.15789,-3.4365e-27,0,1,7.21,15,7.21,0.5
1.289,0.15665,-3.1117e-27,0,1,7.22,15,7.22,0.5
1.2874,0.15541,-2.7869e-27,0,1,7.23,15,7.23,0.5
1.2859,0.15417,-2.4621e-27,0,1,7.24,15,7.24,0.5
1.2843,0.15293,-2.1373e-27,0,1,7.25,15,7.25,0.5
1.2828,0.1517,-1.8125e-27,0,1,7.26,15,7.26,0.5
1.2813,0.15046,-1.4877e-27,0,1,7.27,15,7.27,0.5
1.2797,0.14922,-1.1629e-27,0,1,7.28,15,7.28,0.5
1.2782,0.14798,-8.381e-28,0,1,7.29,15,7.29,0.5
1.2766,0.14674,-5.1329e-28,0,1,7.3,15,7.3,0.5
1.2751,0.1455,-1.8849e-28,0,1,7.31,15,7.31,0.5
1.2736,0.14424,0,0,1,7.32,15,7.32,0.5
1.2723,0.14295,0,0,1,7.33,15,7.33,0.5
1.2709,0.14166,0,0,1,7.34,15,7.34,0.5
1.2696,0.14036,0,0,1,7.35,15,7.35,0.5
1.2682,0.13907,0,0,1,7.36,15,7.36,0.5
1.2668,0.13778,0,0,1,7.37,15,7.37,0.5
1.2655,0.13648,0,0,1,7.38,15,7.38,0.5
1.2641,0.13519,0,0,1,7.39,15,7.39,0.5
1.2628,0.1339,0,0,1,7.4,15,7.4,0.5
1.2614,0.13261,0,0,1,7.41,15,7.41,0.5
1.26,0.13131,0,0,1,7.42,15,7.42,0.5
1.2587,0.13002,0,0,1,7.43,15,7.43,0.5
1.2573,0.12873,0,0,1,7.44,15,7.44,0.5
1.2561,0.12743,0,0,1,7.45,15,7.45,0.5
1.255,0.12614,0,0,1,7.46,15,7.46,0.5
1.254,0.12484,0,0,1,7.47,15,7.47,0.5
1.2529,0.12354,0,0,1,7.48,15,7.48,0.5
1.2518,0.12224,0,0,1,7.49,15,7.49,0.5
1.2507,0.12095,0,0,1,7.5,15,7.5,0.5
1.2496,0.11965,0,0,1,7.51,15,7.51,0.5
1.2486,0.11835,0,0,1,7.52,15,7.52,0.5
1.2475,0.11705,0,0,1,7.53,15,7.53,0.5
1.2464,0.11576,0,0,1,7.54,15,7.54,0.5
1.2453,0.11446,0,0,1,7.55,15,7.55,0.5
1.2442,0.11316,0,0,1,7.56,15,7.56,0.5
1.2431,0.11187,0,0,1,7.57,15,7.57,0.5
1.2422,0.11061,3.473e-28,0,1,7.58,15,7.58,0.5
1.2414,0.10938,8.5761e-28,0,1,7.59,15,7.59,0.5
1.2405,0.10815,1.3679e-27,0,1,7.6,15,7.6,0.5
1.2397,0.10691,1.8782e-27,0,1,7.61,15,7.61,0.5
1.2388,0.10568,2.3885e-27,0,1,7.62,15,7.62,0.5
1.238,0.10445,2.8988e-27,0,1,7.63,15,7.63,0.5
1.2371,0.10322,3.4091e-27,0,1,7.64,15,7.64,0.5
1.2363,0.10199,3.9194e-27,0,1,7.65,15,7.65,0.5
1.2354,0.10075,4.4297e-27,0,1,7.66,15,7.66,0.5
1.2346,0.099521,4.94e-27,0,1,7.67,15,7.67,0.5
1.2337,0.098288,5.4503e-27,0,1,7.68,15,7.68,0.5
