"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0465,0.24278,7.878e-25,0,1,3.82,15,3.82,0.5
1.0449,0.24468,6.857e-25,0,1,3.83,15,3.83,0.5
1.0433,0.24658,5.8361e-25,0,1,3.84,15,3.84,0.5
1.0416,0.24848,4.8151e-25,0,1,3.85,15,3.85,0.5
1.04,0.25038,3.7942e-25,0,1,3.86,15,3.86,0.5
1.0383,0.25228,2.7732e-25,0,1,3.87,15,3.87,0.5
1.0367,0.25418,1.7522e-25,0,1,3.88,15,3.88,0.5
1.0351,0.25609,7.3128e-26,0,1,3.89,15,3.89,0.5
1.0334,0.25799,-2.8956e-26,0,1,3.9,15,3.9,0.5
1.0316,0.25989,-1.3101e-25,0,1,3.91,15,3.91,0.5
1.0299,0.26179,-2.3306e-25,0,1,3.92,15,3.92,0.5
1.0281,0.26369,-3.3512e-25,0,1,3.93,15,3.93,0.5
1.0264,0.26559,-4.3717e-25,0,1,3.94,15,3.94,0.5
1.0246,0.26749,-5.3922e-25,0,1,3.95,15,3.95,0.5
1.0229,0.26939,-6.4128e-25,0,1,3.96,15,3.96,0.5
1.0211,0.27129,-7.4333e-25,0,1,3.97,15,3.97,0.5
1.0193,0.27319,-8.4539e-25,0,1,3.98,15,3.98,0.5
1.0176,0.27509,-9.4744e-25,0,1,3.99,15,3.99,0.5
1.0158,0.27699,-9.9836e-25,0,1,4,15,4,0.5
1.014,0.27887,-8.9626e-25,0,1,4.01,15,4.01,0.5
1.0121,0.28075,-7.9417e-25,0,1,4.02,15,4.02,0.5
1.0103,0.28264,-6.9207e-25,0,1,4.03,15,4.03,0.5
1.0084,0.28452,-5.8998e-25,0,1,4.04,15,4.04,0.5
1.0066,0.2864,-4.8788e-25,0,1,4.05,15,4.05,0.5
1.0047,0.28829,-3.8579e-25,0,1,4.06,15,4.06,0.5
1.0029,0.29017,-2.8369e-25,0,1,4.07,15,4.07,0.5
1.001,0.29205,-1.816e-25,0,1,4.08,15,4.08,0.5
0.99916,0.29394,-7.9499e-26,0,1,4.09,15,4.09,0.5
0.99729,0.29581,3.4852e-26,0,1,4.1,15,4.1,0.5
0.99539,0.29766,1.9234e-25,0,1,4.11,15,4.11,0.5
0.99348,0.29951,3.4983e-25,0,1,4.12,15,4.12,0.5
0.99157,0.30136,5.0732e-25,0,1,4.13,15,4.13,0.5
0.98966,0.30321,6.648e-25,0,1,4.14,15,4.14,0.5
0.98775,0.30506,8.2229e-25,0,1,4.15,15,4.15,0.5
0.98584,0.30691,9.7977e-25,0,1,4.16,15,4.16,0.5
0.98393,0.30876,1.1373e-24,0,1,4.17,15,4.17,0.5
0.98202,0.31061,1.2947e-24,0,1,4.18,15,4.18,0.5
0.98012,0.31246,1.4522e-24,0,1,4.19,15,4.19,0.5
0.9782,0.3143,1.5492e-24,0,1,4.2,15,4.2,0.5
0.97628,0.3161,1.3916e-24,0,1,4.21,15,4.21,0.5
0.97435,0.3179,1.2341e-24,0,1,4.22,15,4.22,0.5
0.97243,0.31971,1.0765e-24,0,1,4.23,15,4.23,0.5
0.9705,0.32151,9.1895e-25,0,1,4.24,15,4.24,0.5
0.96858,0.32331,7.6139e-25,0,1,4.25,15,4.25,0.5
0.96665,0.32511,6.0383e-25,0,1,4.26,15,4.26,0.5
0.96473,0.32692,4.4628e-25,0,1,4.27,15,4.27,0.5
0.9628,0.32872,2.8871e-25,0,1,4.28,15,4.28,0.5
0.96088,0.33052,1.3116e-25,0,1,4.29,15,4.29,0.5
0.95896,0.33232,-5.5935e-26,0,1,4.3,15,4.3,0.5
0.95707,0.33406,-3.9463e-25,0,1,4.31,15,4.31,0.5
0.95517,0.33581,-7.3335e-25,0,1,4.32,15,4.32,0.5
0.95328,0.33755,-1.072e-24,0,1,4.33,15,4.33,0.5
0.95139,0.3393,-1.4108e-24,0,1,4.34,15,4.34,0.5
0.9495,0.34104,-1.7495e-24,0,1,4.35,15,4.35,0.5
0.9476,0.34279,-2.0882e-24,0,1,4.36,15,4.36,0.5
0.94571,0.34453,-2.4269e-24,0,1,4.37,15,4.37,0.5
0.94382,0.34628,-2.7656e-24,0,1,4.38,15,4.38,0.5
0.94193,0.34802,-3.1043e-24,0,1,4.39,15,4.39,0.5
0.94005,0.34976,-3.3523e-24,0,1,4.4,15,4.4,0.5
0.93824,0.35144,-3.0135e-24,0,1,4.41,15,4.41,0.5
0.93644,0.35312,-2.6746e-24,0,1,4.42,15,4.42,0.5
0.93463,0.3548,-2.3358e-24,0,1,4.43,15,4.43,0.5
0.93283,0.35648,-1.9969e-24,0,1,4.44,15,4.44,0.5
0.93102,0.35816,-1.6581e-24,0,1,4.45,15,4.45,0.5
0.92922,0.35984,-1.3192e-24,0,1,4.46,15,4.46,0.5
0.92741,0.36152,-9.8038e-25,0,1,4.47,15,4.47,0.5
0.92561,0.3632,-6.4152e-25,0,1,4.48,15,4.48,0.5
0.9238,0.36488,-3.0268e-25,0,1,4.49,15,4.49,0.5
0.92201,0.36656,1.9672e-26,0,1,4.5,15,4.5,0.5
0.92035,0.36817,2.0085e-25,0,1,4.51,15,4.51,0.5
0.9187,0.36978,3.8203e-25,0,1,4.52,15,4.52,0.5
0.91704,0.37139,5.6321e-25,0,1,4.53,15,4.53,0.5
0.91538,0.373,7.4438e-25,0,1,4.54,15,4.54,0.5
0.91372,0.37461,9.2556e-25,0,1,4.55,15,4.55,0.5
0.91206,0.37622,1.1067e-24,0,1,4.56,15,4.56,0.5
0.91041,0.37783,1.2879e-24,0,1,4.57,15,4.57,0.5
0.90875,0.37944,1.4691e-24,0,1,4.58,15,4.58,0.5
0.90709,0.38105,1.6503e-24,0,1,4.59,15,4.59,0.5
0.90545,0.38265,1.8041e-24,0,1,4.6,15,4.6,0.5
0.904,0.38419,1.6228e-24,0,1,4.61,15,4.61,0.5
0.90255,0.38573,1.4415e-24,0,1,4.62,15,4.62,0.5
0.9011,0.38726,1.2602e-24,0,1,4.63,15,4.63,0.5
0.89965,0.3888,1.0789e-24,0,1,4.64,15,4.64,0.5
0.8982,0.39033,8.9761e-25,0,1,4.65,15,4.65,0.5
0.89675,0.39187,7.1632e-25,0,1,4.66,15,4.66,0.5
0.8953,0.3934,5.3503e-25,0,1,4.67,15,4.67,0.5
0.89385,0.39494,3.5374e-25,0,1,4.68,15,4.68,0.5
0.8924,0.39648,1.7244e-25,0,1,4.69,15,4.69,0.5
0.89096,0.39801,-4.3806e-28,0,1,4.7,15,4.7,0.5
0.88979,0.39946,-3.9418e-28,0,1,4.71,15,4.71,0.5
0.88861,0.40092,-3.503e-28,0,1,4.72,15,4.72,0.5
0.88743,0.40238,-3.0642e-28,0,1,4.73,15,4.73,0.5
0.88625,0.40384,-2.6253e-28,0,1,4.74,15,4.74,0.5
0.88507,0.40529,-2.1865e-28,0,1,4.75,15,4.75,0.5
0.88389,0.40675,-1.7477e-28,0,1,4.76,15,4.76,0.5
0.88271,0.40821,-1.3089e-28,0,1,4.77,15,4.77,0.5
0.88153,0.40966,-8.7006e-29,0,1,4.78,15,4.78,0.5
0.88035,0.41112,-4.3125e-29,0,1,4.79,15,4.79,0.5
0.87918,0.41258,0,0,1,4.8,15,4.8,0.5
0.87833,0.41395,0,0,1,4.81,15,4.81,0.5
0.87748,0.41532,0,0,1,4.82,15,4.82,0.5
0.87663,0.41669,0,0,1,4.83,15,4.83,0.5
0.87577,0.41806,0,0,1,4.84,15,4.84,0.5
0.87492,0.41944,0,0,1,4.85,15,4.85,0.5
0.87407,0.42081,0,0,1,4.86,15,4.86,0.5
0.87322,0.42218,0,0,1,4.87,15,4.87,0.5
0.87237,0.42355,0,0,1,4.88,15,4.88,0.5
0.87152,0.42492,0,0,1,4.89,15,4.89,0.5
0.87067,0.42629,0,0,1,4.9,15,4.9,0.5
0.8702,0.42757,1.7355e-25,0,1,4.91,15,4.91,0.5
0.86972,0.42884,3.4921e-25,0,1,4.92,15,4.92,0.5
0.86925,0.43012,5.2486e-25,0,1,4.93,15,4.93,0.5
0.86878,0.43139,7.0052e-25,0,1,4.94,15,4.94,0.5
0.86831,0.43267,8.7617e-25,0,1,4.95,15,4.95,0.5
0.86784,0.43394,1.0518e-24,0,1,4.96,15,4.96,0.5
0.86737,0.43522,1.2275e-24,0,1,4.97,15,4.97,0.5
0.8669,0.43649,1.4031e-24,0,1,4.98,15,4.98,0.5
0.86643,0.43777,1.5788e-24,0,1,4.99,15,4.99,0.5
0.86596,0.43904,1.7544e-24,0,1,5,15,5,0.5
0.86589,0.44021,1.5931e-24,0,1,5.01,15,5.01,0.5
0.86584,0.44137,1.4174e-24,0,1,5.02,15,5.02,0.5
0.86579,0.44254,1.2416e-24,0,1,5.03,15,5.03,0.5
0.86574,0.4437,1.0659e-24,0,1,5.04,15,5.04,0.5
0.86569,0.44486,8.9012e-25,0,1,5.05,15,5.05,0.5
0.86564,0.44602,7.1437e-25,0,1,5.06,15,5.06,0.5
0.86559,0.44719,5.3861e-25,0,1,5.07,15,5.07,0.5
0.86554,0.44835,3.6286e-25,0,1,5.08,15,5.08,0.5
0.86549,0.44951,1.8711e-25,0,1,5.09,15,5.09,0.5
0.86544,0.45068,1.1359e-26,0,1,5.1,15,5.1,0.5
0.8658,0.45171,-2.8716e-25,0,1,5.11,15,5.11,0.5
0.8662,0.45274,-5.9493e-25,0,1,5.12,15,5.12,0.5
0.8666,0.45377,-9.0273e-25,0,1,5.13,15,5.13,0.5
0.867,0.4548,-1.2105e-24,0,1,5.14,15,5.14,0.5
0.86739,0.45583,-1.5183e-24,0,1,5.15,15,5.15,0.5
0.86779,0.45686,-1.8261e-24,0,1,5.16,15,5.16,0.5
0.86819,0.45789,-2.1339e-24,0,1,5.17,15,5.17,0.5
0.86859,0.45892,-2.4416e-24,0,1,5.18,15,5.18,0.5
0.86898,0.45995,-2.7494e-24,0,1,5.19,15,5.19,0.5
0.86938,0.46098,-3.0572e-24,0,1,5.2,15,5.2,0.5
0.87019,0.46187,-2.8106e-24,0,1,5.21,15,5.21,0.5
0.87104,0.46273,-2.5027e-24,0,1,5.22,15,5.22,0.5
0.8719,0.4636,-2.1948e-24,0,1,5.23,15,5.23,0.5
0.87275,0.46447,-1.887e-24,0,1,5.24,15,5.24,0.5
0.87361,0.46534,-1.5791e-24,0,1,5.25,15,5.25,0.5
0.87446,0.46621,-1.2713e-24,0,1,5.26,15,5.26,0.5
0.87532,0.46708,-9.6344e-25,0,1,5.27,15,5.27,0.5
0.87617,0.46794,-6.5558e-25,0,1,5.28,15,5.28,0.5
0.87702,0.46881,-3.4774e-25,0,1,5.29,15,5.29,0.5
0.87788,0.46968,-3.9881e-26,0,1,5.3,15,5.3,0.5
0.87912,0.47038,5.6733e-26,0,1,5.31,15,5.31,0.5
0.88042,0.47106,1.2219e-25,0,1,5.32,15,5.32,0.5
0.88172,0.47173,1.8764e-25,0,1,5.33,15,5.33,0.5
0.88302,0.4724,2.531e-25,0,1,5.34,15,5.34,0.5
0.88432,0.47308,3.1855e-25,0,1,5.35,15,5.35,0.5
0.88562,0.47375,3.84e-25,0,1,5.36,15,5.36,0.5
0.88692,0.47443,4.4946e-25,0,1,5.37,15,5.37,0.5
0.88822,0.4751,5.1491e-25,0,1,5.38,15,5.38,0.5
0.88951,0.47578,5.8036e-25,0,1,5.39,15,5.39,0.5
0.89081,0.47645,6.4582e-25,0,1,5.4,15,5.4,0.5
0.89246,0.47693,6.0101e-25,0,1,5.41,15,5.41,0.5
0.89417,0.47738,5.3555e-25,0,1,5.42,15,5.42,0.5
0.89588,0.47783,4.701e-25,0,1,5.43,15,5.43,0.5
0.8976,0.47827,4.0465e-25,0,1,5.44,15,5.44,0.5
0.89931,0.47872,3.392e-25,0,1,5.45,15,5.45,0.5
0.90102,0.47916,2.7374e-25,0,1,5.46,15,5.46,0.5
0.90273,0.47961,2.0829e-25,0,1,5.47,15,5.47,0.5
0.90444,0.48006,1.4283e-25,0,1,5.48,15,5.48,0.5
0.90615,0.4805,7.7382e-26,0,1,5.49,15,5.49,0.5
0.90787,0.48095,1.1926e-26,0,1,5.5,15,5.5,0.5
0.90987,0.48118,4.3651e-26,0,1,5.51,15,5.51,0.5
0.91194,0.48136,9.7707e-26,0,1,5.52,15,5.52,0.5
0.91401,0.48154,1.5177e-25,0,1,5.53,15,5.53,0.5
0.91608,0.48173,2.0582e-25,0,1,5.54,15,5.54,0.5
0.91815,0.48191,2.5988e-25,0,1,5.55,15,5.55,0.5
0.92022,0.48209,3.1393e-25,0,1,5.56,15,5.56,0.5
0.9223,0.48227,3.6799e-25,0,1,5.57,15,5.57,0.5
0.92437,0.48246,4.2205e-25,0,1,5.58,15,5.58,0.5
0.92644,0.48264,4.7611e-25,0,1,5.59,15,5.59,0.5
0.92851,0.48282,5.3016e-25,0,1,5.6,15,5.6,0.5
0.93081,0.48277,4.9948e-25,0,1,5.61,15,5.61,0.5
0.93316,0.48266,4.4545e-25,0,1,5.62,15,5.62,0.5
0.93552,0.48255,3.9141e-25,0,1,5.63,15,5.63,0.5
0.93788,0.48244,3.3738e-25,0,1,5.64,15,5.64,0.5
0.94024,0.48233,2.8334e-25,0,1,5.65,15,5.65,0.5
0.9426,0.48222,2.2931e-25,0,1,5.66,15,5.66,0.5
0.94496,0.48211,1.7527e-25,0,1,5.67,15,5.67,0.5
0.94732,0.482,1.2124e-25,0,1,5.68,15,5.68,0.5
0.94968,0.48189,6.7206e-26,0,1,5.69,15,5.69,0.5
0.95204,0.48178,1.3173e-26,0,1,5.7,15,5.7,0.5
0.95455,0.48143,9.4504e-27,0,1,5.71,15,5.71,0.5
0.95712,0.481,2.2071e-26,0,1,5.72,15,5.72,0.5
0.95968,0.48058,3.4691e-26,0,1,5.73,15,5.73,0.5
0.96224,0.48015,4.7312e-26,0,1,5.74,15,5.74,0.5
0.9648,0.47973,5.9932e-26,0,1,5.75,15,5.75,0.5
0.96737,0.4793,7.2553e-26,0,1,5.76,15,5.76,0.5
0.96993,0.47887,8.5174e-26,0,1,5.77,15,5.77,0.5
0.97249,0.47845,9.7794e-26,0,1,5.78,15,5.78,0.5
0.97506,0.47802,1.1041e-25,0,1,5.79,15,5.79,0.5
0.97762,0.47759,1.2304e-25,0,1,5.8,15,5.8,0.5
0.98027,0.47693,1.1734e-25,0,1,5.81,15,5.81,0.5
0.98294,0.47618,1.0473e-25,0,1,5.82,15,5.82,0.5
0.98562,0.47543,9.2119e-26,0,1,5.83,15,5.83,0.5
0.98829,0.47467,7.9506e-26,0,1,5.84,15,5.84,0.5
0.99097,0.47392,6.6893e-26,0,1,5.85,15,5.85,0.5
0.99364,0.47317,5.428e-26,0,1,5.86,15,5.86,0.5
0.99632,0.47242,4.1667e-26,0,1,5.87,15,5.87,0.5
0.99899,0.47166,2.9054e-26,0,1,5.88,15,5.88,0.5
1.0017,0.47091,1.6441e-26,0,1,5.89,15,5.89,0.5
1.0043,0.47016,3.8281e-27,0,1,5.9,15,5.9,0.5
1.007,0.46918,-1.132e-25,0,1,5.91,15,5.91,0.5
1.0097,0.4681,-2.7574e-25,0,1,5.92,15,5.92,0.5
1.0124,0.46703,-4.3827e-25,0,1,5.93,15,5.93,0.5
1.0151,0.46595,-6.008e-25,0,1,5.94,15,5.94,0.5
1.0178,0.46487,-7.6333e-25,0,1,5.95,15,5.95,0.5
1.0205,0.46379,-9.2587e-25,0,1,5.96,15,5.96,0.5
1.0232,0.46272,-1.0884e-24,0,1,5.97,15,5.97,0.5
1.0259,0.46164,-1.2509e-24,0,1,5.98,15,5.98,0.5
1.0286,0.46056,-1.4135e-24,0,1,5.99,15,5.99,0.5
1.0313,0.45949,-1.576e-24,0,1,6,15,6,0.5
1.0339,0.4582,-1.395e-24,0,1,6.01,15,6.01,0.5
1.0365,0.45682,-1.0426e-24,0,1,6.02,15,6.02,0.5
1.0392,0.45543,-6.9027e-25,0,1,6.03,15,6.03,0.5
1.0418,0.45404,-3.3794e-25,0,1,6.04,15,6.04,0.5
1.0444,0.45266,1.4413e-26,0,1,6.05,15,6.05,0.5
1.047,0.45127,3.6675e-25,0,1,6.06,15,6.06,0.5
1.0496,0.44989,7.1909e-25,0,1,6.07,15,6.07,0.5
1.0523,0.4485,1.0714e-24,0,1,6.08,15,6.08,0.5
1.0549,0.44711,1.4238e-24,0,1,6.09,15,6.09,0.5
1.0575,0.44573,1.7761e-24,0,1,6.1,15,6.1,0.5
1.06,0.44416,2.0211e-24,0,1,6.11,15,6.11,0.5
1.0625,0.4425,2.2053e-24,0,1,6.12,15,6.12,0.5
1.065,0.44083,2.3895e-24,0,1,6.13,15,6.13,0.5
1.0674,0.43916,2.5737e-24,0,1,6.14,15,6.14,0.5
1.0699,0.4375,2.7579e-24,0,1,6.15,15,6.15,0.5
1.0724,0.43583,2.9421e-24,0,1,6.16,15,6.16,0.5
1.0749,0.43416,3.1263e-24,0,1,6.17,15,6.17,0.5
1.0773,0.4325,3.3105e-24,0,1,6.18,15,6.18,0.5
1.0798,0.43083,3.4947e-24,0,1,6.19,15,6.19,0.5
1.0823,0.42917,3.6788e-24,0,1,6.2,15,6.2,0.5
1.0846,0.42735,3.4076e-24,0,1,6.21,15,6.21,0.5
1.0869,0.42545,2.8439e-24,0,1,6.22,15,6.22,0.5
1.0891,0.42354,2.2803e-24,0,1,6.23,15,6.23,0.5
1.0914,0.42163,1.7166e-24,0,1,6.24,15,6.24,0.5
1.0936,0.41973,1.1529e-24,0,1,6.25,15,6.25,0.5
1.0959,0.41782,5.8925e-25,0,1,6.26,15,6.26,0.5
1.0981,0.41591,2.5599e-26,0,1,6.27,15,6.27,0.5
1.1004,0.41401,-5.3808e-25,0,1,6.28,15,6.28,0.5
1.1026,0.4121,-1.1017e-24,0,1,6.29,15,6.29,0.5
1.1049,0.41019,-1.6654e-24,0,1,6.3,15,6.3,0.5
1.107,0.40817,-2.052e-24,0,1,6.31,15,6.31,0.5
1.109,0.40607,-2.3102e-24,0,1,6.32,15,6.32,0.5
1.111,0.40398,-2.5684e-24,0,1,6.33,15,6.33,0.5
1.113,0.40188,-2.8267e-24,0,1,6.34,15,6.34,0.5
1.115,0.39978,-3.0849e-24,0,1,6.35,15,6.35,0.5
1.1169,0.39768,-3.3432e-24,0,1,6.36,15,6.36,0.5
1.1189,0.39558,-3.6014e-24,0,1,6.37,15,6.37,0.5
1.1209,0.39348,-3.8597e-24,0,1,6.38,15,6.38,0.5
1.1229,0.39138,-4.1179e-24,0,1,6.39,15,6.39,0.5
1.1249,0.38928,-4.3762e-24,0,1,6.4,15,6.4,0.5
1.1267,0.3871,-4.113e-24,0,1,6.41,15,6.41,0.5
1.1284,0.38486,-3.4243e-24,0,1,6.42,15,6.42,0.5
1.1301,0.38263,-2.7357e-24,0,1,6.43,15,6.43,0.5
1.1318,0.38039,-2.0471e-24,0,1,6.44,15,6.44,0.5
1.1335,0.37815,-1.3584e-24,0,1,6.45,15,6.45,0.5
1.1352,0.37591,-6.6979e-25,0,1,6.46,15,6.46,0.5
1.1369,0.37367,1.8831e-26,0,1,6.47,15,6.47,0.5
1.1386,0.37143,7.0748e-25,0,1,6.48,15,6.48,0.5
1.1403,0.36919,1.3961e-24,0,1,6.49,15,6.49,0.5
1.142,0.36695,2.0848e-24,0,1,6.5,15,6.5,0.5
1.1435,0.36467,2.2867e-24,0,1,6.51,15,6.51,0.5
1.1449,0.36235,2.0422e-24,0,1,6.52,15,6.52,0.5
1.1463,0.36002,1.7978e-24,0,1,6.53,15,6.53,0.5
1.1477,0.3577,1.5533e-24,0,1,6.54,15,6.54,0.5
1.1491,0.35537,1.3088e-24,0,1,6.55,15,6.55,0.5
1.1505,0.35305,1.0643e-24,0,1,6.56,15,6.56,0.5
1.1519,0.35072,8.1983e-25,0,1,6.57,15,6.57,0.5
1.1533,0.3484,5.7535e-25,0,1,6.58,15,6.58,0.5
1.1546,0.34607,3.3086e-25,0,1,6.59,15,6.59,0.5
1.156,0.34375,8.6385e-26,0,1,6.6,15,6.6,0.5
1.1573,0.34141,-2.7064e-25,0,1,6.61,15,6.61,0.5
1.1584,0.33905,-7.4365e-25,0,1,6.62,15,6.62,0.5
1.1595,0.33669,-1.2167e-24,0,1,6.63,15,6.63,0.5
1.1605,0.33434,-1.6897e-24,0,1,6.64,15,6.64,0.5
1.1616,0.33198,-2.1628e-24,0,1,6.65,15,6.65,0.5
1.1627,0.32962,-2.6358e-24,0,1,6.66,15,6.66,0.5
1.1638,0.32726,-3.1088e-24,0,1,6.67,15,6.67,0.5
1.1649,0.3249,-3.5818e-24,0,1,6.68,15,6.68,0.5
1.166,0.32255,-4.0549e-24,0,1,6.69,15,6.69,0.5
1.1671,0.32019,-4.5279e-24,0,1,6.7,15,6.7,0.5
1.168,0.31784,-4.3438e-24,0,1,6.71,15,6.71,0.5
1.1688,0.31549,-3.3981e-24,0,1,6.72,15,6.72,0.5
1.1696,0.31315,-2.4523e-24,0,1,6.73,15,6.73,0.5
1.1704,0.3108,-1.5066e-24,0,1,6.74,15,6.74,0.5
1.1713,0.30846,-5.6087e-25,0,1,6.75,15,6.75,0.5
1.1721,0.30611,3.8488e-25,0,1,6.76,15,6.76,0.5
1.1729,0.30376,1.3306e-24,0,1,6.77,15,6.77,0.5
1.1737,0.30142,2.2763e-24,0,1,6.78,15,6.78,0.5
1.1745,0.29907,3.222e-24,0,1,6.79,15,6.79,0.5
1.1753,0.29673,4.1678e-24,0,1,6.8,15,6.8,0.5
1.1759,0.29441,4.6019e-24,0,1,6.81,15,6.81,0.5
1.1765,0.29211,4.3689e-24,0,1,6.82,15,6.82,0.5
1.177,0.28982,4.136e-24,0,1,6.83,15,6.83,0.5
1.1775,0.28752,3.9031e-24,0,1,6.84,15,6.84,0.5
1.1781,0.28523,3.6701e-24,0,1,6.85,15,6.85,0.5
1.1786,0.28293,3.4372e-24,0,1,6.86,15,6.86,0.5
1.1791,0.28064,3.2042e-24,0,1,6.87,15,6.87,0.5
1.1797,0.27834,2.9713e-24,0,1,6.88,15,6.88,0.5
1.1802,0.27604,2.7383e-24,0,1,6.89,15,6.89,0.5
1.1807,0.27375,2.5054e-24,0,1,6.9,15,6.9,0.5
1.1812,0.27149,2.1786e-24,0,1,6.91,15,6.91,0.5
1.1815,0.26927,1.7139e-24,0,1,6.92,15,6.92,0.5
1.1817,0.26705,1.2493e-24,0,1,6.93,15,6.93,0.5
1.182,0.26483,7.8463e-25,0,1,6.94,15,6.94,0.5
1.1823,0.26262,3.1999e-25,0,1,6.95,15,6.95,0.5
1.1826,0.2604,-1.4468e-25,0,1,6.96,15,6.96,0.5
1.1829,0.25818,-6.0932e-25,0,1,6.97,15,6.97,0.5
1.1831,0.25596,-1.074e-24,0,1,6.98,15,6.98,0.5
1.1834,0.25375,-1.5386e-24,0,1,6.99,15,6.99,0.5
1.1837,0.25153,-2.0033e-24,0,1,7,15,7,0.5
1.1839,0.24935,-2.2074e-24,0,1,7.01,15,7.01,0.5
1.1839,0.24723,-1.9788e-24,0,1,7.02,15,7.02,0.5
1.184,0.24511,-1.7501e-24,0,1,7.03,15,7.03,0.5
1.184,0.24299,-1.5214e-24,0,1,7.04,15,7.04,0.5
1.1841,0.24087,-1.2928e-24,0,1,7.05,15,7.05,0.5
1.1841,0.23875,-1.0641e-24,0,1,7.06,15,7.06,0.5
1.1842,0.23662,-8.3543e-25,0,1,7.07,15,7.07,0.5
1.1842,0.2345,-6.0677e-25,0,1,7.08,15,7.08,0.5
1.1842,0.23238,-3.7809e-25,0,1,7.09,15,7.09,0.5
1.1843,0.23026,-1.4943e-25,0,1,7.1,15,7.1,0.5
1.1843,0.22818,-6.237e-30,0,1,7.11,15,7.11,0.5
1.1841,0.22617,-2.4233e-29,0,1,7.12,15,7.12,0.5
1.1839,0.22416,-4.223e-29,0,1,7.13,15,7.13,0.5
1.1838,0.22215,-6.0226e-29,0,1,7.14,15,7.14,0.5
1.1836,0.22014,-7.8223e-29,0,1,7.15,15,7.15,0.5
1.1835,0.21812,-9.6219e-29,0,1,7.16,15,7.16,0.5
1.1833,0.21611,-1.1422e-28,0,1,7.17,15,7.17,0.5
1.1831,0.2141,-1.3221e-28,0,1,7.18,15,7.18,0.5
1.183,0.21209,-1.5021e-28,0,1,7.19,15,7.19,0.5
1.1828,0.21008,-1.6821e-28,0,1,7.2,15,7.2,0.5
1.1826,0.20811,-1.7515e-28,0,1,7.21,15,7.21,0.5
1.1823,0.20622,-1.5831e-28,0,1,7.22,15,7.22,0.5
1.182,0.20433,-1.4147e-28,0,1,7.23,15,7.23,0.5
1.1817,0.20244,-1.2464e-28,0,1,7.24,15,7.24,0.5
1.1814,0.20055,-1.078e-28,0,1,7.25,15,7.25,0.5
1.1811,0.19866,-9.0963e-29,0,1,7.26,15,7.26,0.5
1.1808,0.19677,-7.4127e-29,0,1,7.27,15,7.27,0.5
1.1805,0.19488,-5.729e-29,0,1,7.28,15,7.28,0.5
1.1802,0.19299,-4.0453e-29,0,1,7.29,15,7.29,0.5
1.1799,0.1911,-2.3616e-29,0,1,7.3,15,7.3,0.5
1.1796,0.18924,4.5542e-26,0,1,7.31,15,7.31,0.5
1.1792,0.18748,2.0361e-25,0,1,7.32,15,7.32,0.5
1.1788,0.18572,3.6166e-25,0,1,7.33,15,7.33,0.5
1.1785,0.18396,5.1973e-25,0,1,7.34,15,7.34,0.5
1.1781,0.1822,6.7779e-25,0,1,7.35,15,7.35,0.5
1.1778,0.18044,8.3585e-25,0,1,7.36,15,7.36,0.5
1.1774,0.17868,9.9391e-25,0,1,7.37,15,7.37,0.5
1.177,0.17692,1.152e-24,0,1,7.38,15,7.38,0.5
1.1767,0.17516,1.31e-24,0,1,7.39,15,7.39,0.5
1.1763,0.1734,1.4681e-24,0,1,7.4,15,7.4,0.5
1.1759,0.17167,1.5443e-24,0,1,7.41,15,7.41,0.5
1.1756,0.17005,1.3862e-24,0,1,7.42,15,7.42,0.5
1.1752,0.16842,1.2281e-24,0,1,7.43,15,7.43,0.5
1.1749,0.16679,1.07e-24,0,1,7.44,15,7.44,0.5
1.1746,0.16517,9.1198e-25,0,1,7.45,15,7.45,0.5
1.1742,0.16354,7.539e-25,0,1,7.46,15,7.46,0.5
1.1739,0.16191,5.9583e-25,0,1,7.47,15,7.47,0.5
1.1735,0.16029,4.3776e-25,0,1,7.48,15,7.48,0.5
1.1732,0.15866,2.7969e-25,0,1,7.49,15,7.49,0.5
1.1728,0.15703,1.2161e-25,0,1,7.5,15,7.5,0.5
1.1725,0.15544,-6.7187e-26,0,1,7.51,15,7.51,0.5
1.1722,0.15394,-3.589e-25,0,1,7.52,15,7.52,0.5
1.172,0.15245,-6.5063e-25,0,1,7.53,15,7.53,0.5
1.1717,0.15095,-9.4234e-25,0,1,7.54,15,7.54,0.5
1.1714,0.14946,-1.2341e-24,0,1,7.55,15,7.55,0.5
1.1711,0.14796,-1.5258e-24,0,1,7.56,15,7.56,0.5
1.1708,0.14647,-1.8175e-24,0,1,7.57,15,7.57,0.5
1.1706,0.14497,-2.1092e-24,0,1,7.58,15,7.58,0.5
1.1703,0.14348,-2.4009e-24,0,1,7.59,15,7.59,0.5
1.17,0.14198,-2.6927e-24,0,1,7.6,15,7.6,0.5
1.1698,0.14051,-2.8919e-24,0,1,7.61,15,7.61,0.5
1.1696,0.13914,-2.7226e-24,0,1,7.62,15,7.62,0.5
1.1694,0.13777,-2.5533e-24,0,1,7.63,15,7.63,0.5
1.1692,0.1364,-2.384e-24,0,1,7.64,15,7.64,0.5
1.169,0.13503,-2.2147e-24,0,1,7.65,15,7.65,0.5
1.1688,0.13366,-2.0454e-24,0,1,7.66,15,7.66,0.5
1.1686,0.13229,-1.8762e-24,0,1,7.67,15,7.67,0.5
