"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1517,0.25649,-1.2779e-24,0,1,3.78,15,3.78,0.5
1.1502,0.2588,-1.5185e-24,0,1,3.79,15,3.79,0.5
1.1487,0.26113,-1.5409e-24,0,1,3.8,15,3.8,0.5
1.1471,0.26346,-1.5633e-24,0,1,3.81,15,3.81,0.5
1.1456,0.26579,-1.5856e-24,0,1,3.82,15,3.82,0.5
1.144,0.26812,-1.608e-24,0,1,3.83,15,3.83,0.5
1.1425,0.27045,-1.6303e-24,0,1,3.84,15,3.84,0.5
1.1409,0.27278,-1.6527e-24,0,1,3.85,15,3.85,0.5
1.1393,0.27512,-1.487e-24,0,1,3.86,15,3.86,0.5
1.1375,0.27747,-9.4925e-25,0,1,3.87,15,3.87,0.5
1.1358,0.27982,-4.1151e-25,0,1,3.88,15,3.88,0.5
1.1341,0.28217,1.2622e-25,0,1,3.89,15,3.89,0.5
1.1323,0.28452,6.6395e-25,0,1,3.9,15,3.9,0.5
1.1306,0.28688,1.2017e-24,0,1,3.91,15,3.91,0.5
1.1288,0.28923,1.7394e-24,0,1,3.92,15,3.92,0.5
1.1271,0.29158,2.118e-24,0,1,3.93,15,3.93,0.5
1.1252,0.29394,1.8134e-24,0,1,3.94,15,3.94,0.5
1.1232,0.2963,1.5089e-24,0,1,3.95,15,3.95,0.5
1.1213,0.29866,1.2043e-24,0,1,3.96,15,3.96,0.5
1.1194,0.30102,8.9976e-25,0,1,3.97,15,3.97,0.5
1.1175,0.30338,5.9522e-25,0,1,3.98,15,3.98,0.5
1.1156,0.30574,2.9067e-25,0,1,3.99,15,3.99,0.5
1.1136,0.30809,-1.3873e-26,0,1,4,15,4,0.5
1.1115,0.31044,-3.1829e-25,0,1,4.01,15,4.01,0.5
1.1094,0.31279,-6.2268e-25,0,1,4.02,15,4.02,0.5
1.1074,0.31514,-9.2709e-25,0,1,4.03,15,4.03,0.5
1.1053,0.31749,-1.2315e-24,0,1,4.04,15,4.04,0.5
1.1032,0.31984,-1.5359e-24,0,1,4.05,15,4.05,0.5
1.1011,0.32219,-1.8403e-24,0,1,4.06,15,4.06,0.5
1.099,0.32453,-2.1447e-24,0,1,4.07,15,4.07,0.5
1.0968,0.32686,-1.9038e-24,0,1,4.08,15,4.08,0.5
1.0945,0.32918,-1.5993e-24,0,1,4.09,15,4.09,0.5
1.0923,0.3315,-1.2947e-24,0,1,4.1,15,4.1,0.5
1.09,0.33382,-9.9018e-25,0,1,4.11,15,4.11,0.5
1.0878,0.33614,-6.8564e-25,0,1,4.12,15,4.12,0.5
1.0855,0.33846,-3.8108e-25,0,1,4.13,15,4.13,0.5
1.0833,0.34078,-7.6545e-26,0,1,4.14,15,4.14,0.5
1.0809,0.34307,2.9416e-25,0,1,4.15,15,4.15,0.5
1.0786,0.34535,6.8705e-25,0,1,4.16,15,4.16,0.5
1.0762,0.34762,1.08e-24,0,1,4.17,15,4.17,0.5
1.0738,0.3499,1.4729e-24,0,1,4.18,15,4.18,0.5
1.0714,0.35217,1.8658e-24,0,1,4.19,15,4.19,0.5
1.069,0.35445,2.2587e-24,0,1,4.2,15,4.2,0.5
1.0666,0.35672,2.6516e-24,0,1,4.21,15,4.21,0.5
1.0642,0.35896,2.8184e-24,0,1,4.22,15,4.22,0.5
1.0617,0.36117,2.8357e-24,0,1,4.23,15,4.23,0.5
1.0592,0.36338,2.853e-24,0,1,4.24,15,4.24,0.5
1.0567,0.36559,2.8702e-24,0,1,4.25,15,4.25,0.5
1.0542,0.3678,2.8875e-24,0,1,4.26,15,4.26,0.5
1.0517,0.37002,2.9048e-24,0,1,4.27,15,4.27,0.5
1.0492,0.37223,2.9221e-24,0,1,4.28,15,4.28,0.5
1.0467,0.3744,2.3724e-24,0,1,4.29,15,4.29,0.5
1.0441,0.37653,1.1438e-24,0,1,4.3,15,4.3,0.5
1.0415,0.37866,-8.4766e-26,0,1,4.31,15,4.31,0.5
1.0389,0.38079,-1.3134e-24,0,1,4.32,15,4.32,0.5
1.0364,0.38292,-2.5419e-24,0,1,4.33,15,4.33,0.5
1.0338,0.38505,-3.7705e-24,0,1,4.34,15,4.34,0.5
1.0312,0.38719,-4.999e-24,0,1,4.35,15,4.35,0.5
1.0286,0.38929,-5.7229e-24,0,1,4.36,15,4.36,0.5
1.026,0.39132,-5.3149e-24,0,1,4.37,15,4.37,0.5
1.0233,0.39335,-4.907e-24,0,1,4.38,15,4.38,0.5
1.0207,0.39539,-4.499e-24,0,1,4.39,15,4.39,0.5
1.0181,0.39742,-4.0911e-24,0,1,4.4,15,4.4,0.5
1.0155,0.39945,-3.6831e-24,0,1,4.41,15,4.41,0.5
1.0128,0.40149,-3.2751e-24,0,1,4.42,15,4.42,0.5
1.0102,0.4035,-2.7981e-24,0,1,4.43,15,4.43,0.5
1.0075,0.40543,-1.9624e-24,0,1,4.44,15,4.44,0.5
1.0049,0.40735,-1.1267e-24,0,1,4.45,15,4.45,0.5
1.0023,0.40927,-2.9107e-25,0,1,4.46,15,4.46,0.5
0.99961,0.41119,5.4456e-25,0,1,4.47,15,4.47,0.5
0.99697,0.41312,1.3802e-24,0,1,4.48,15,4.48,0.5
0.99432,0.41504,2.2159e-24,0,1,4.49,15,4.49,0.5
0.99168,0.41696,3.0328e-24,0,1,4.5,15,4.5,0.5
0.98906,0.41876,2.6075e-24,0,1,4.51,15,4.51,0.5
0.98644,0.42056,2.1823e-24,0,1,4.52,15,4.52,0.5
0.98382,0.42235,1.757e-24,0,1,4.53,15,4.53,0.5
0.9812,0.42415,1.3318e-24,0,1,4.54,15,4.54,0.5
0.97859,0.42595,9.0656e-25,0,1,4.55,15,4.55,0.5
0.97597,0.42775,4.8132e-25,0,1,4.56,15,4.56,0.5
0.97335,0.42955,5.6067e-26,0,1,4.57,15,4.57,0.5
0.97079,0.43123,4.347e-29,0,1,4.58,15,4.58,0.5
0.96824,0.43289,9.3545e-29,0,1,4.59,15,4.59,0.5
0.96568,0.43456,1.4362e-28,0,1,4.6,15,4.6,0.5
0.96313,0.43622,1.9369e-28,0,1,4.61,15,4.61,0.5
0.96058,0.43788,2.4376e-28,0,1,4.62,15,4.62,0.5
0.95803,0.43955,2.9384e-28,0,1,4.63,15,4.63,0.5
0.95548,0.44121,3.4391e-28,0,1,4.64,15,4.64,0.5
0.953,0.44277,4.2988e-28,0,1,4.65,15,4.65,0.5
0.95056,0.44429,5.2971e-28,0,1,4.66,15,4.66,0.5
0.94812,0.44581,6.2955e-28,0,1,4.67,15,4.67,0.5
0.94568,0.44734,7.2938e-28,0,1,4.68,15,4.68,0.5
0.94323,0.44886,8.2922e-28,0,1,4.69,15,4.69,0.5
0.94079,0.45038,9.2905e-28,0,1,4.7,15,4.7,0.5
0.93835,0.4519,1.0289e-27,0,1,4.71,15,4.71,0.5
0.93599,0.45333,9.2963e-28,0,1,4.72,15,4.72,0.5
0.9337,0.4547,6.8296e-28,0,1,4.73,15,4.73,0.5
0.93141,0.45607,4.3631e-28,0,1,4.74,15,4.74,0.5
0.92911,0.45745,1.8964e-28,0,1,4.75,15,4.75,0.5
0.92682,0.45882,-5.7031e-29,0,1,4.76,15,4.76,0.5
0.92453,0.46019,-3.0369e-28,0,1,4.77,15,4.77,0.5
0.92223,0.46156,-5.5036e-28,0,1,4.78,15,4.78,0.5
0.92002,0.46286,-5.7075e-28,0,1,4.79,15,4.79,0.5
0.91792,0.46408,-2.8853e-28,0,1,4.8,15,4.8,0.5
0.91582,0.4653,-6.323e-30,0,1,4.81,15,4.81,0.5
0.91371,0.46651,2.759e-28,0,1,4.82,15,4.82,0.5
0.91161,0.46773,5.581e-28,0,1,4.83,15,4.83,0.5
0.9095,0.46894,8.4032e-28,0,1,4.84,15,4.84,0.5
0.9074,0.47016,1.1225e-27,0,1,4.85,15,4.85,0.5
0.90536,0.47133,1.2778e-27,0,1,4.86,15,4.86,0.5
0.90348,0.47239,1.1086e-27,0,1,4.87,15,4.87,0.5
0.90161,0.47345,9.3927e-28,0,1,4.88,15,4.88,0.5
0.89973,0.4745,7.6999e-28,0,1,4.89,15,4.89,0.5
0.89785,0.47556,6.0071e-28,0,1,4.9,15,4.9,0.5
0.89597,0.47662,4.3143e-28,0,1,4.91,15,4.91,0.5
0.8941,0.47768,2.6214e-28,0,1,4.92,15,4.92,0.5
0.89225,0.47871,6.4295e-29,0,1,4.93,15,4.93,0.5
0.89063,0.47961,-3.1776e-28,0,1,4.94,15,4.94,0.5
0.88902,0.4805,-6.998e-28,0,1,4.95,15,4.95,0.5
0.8874,0.4814,-1.0819e-27,0,1,4.96,15,4.96,0.5
0.88578,0.4823,-1.4639e-27,0,1,4.97,15,4.97,0.5
0.88416,0.48319,-1.846e-27,0,1,4.98,15,4.98,0.5
0.88254,0.48409,-2.228e-27,0,1,4.99,15,4.99,0.5
0.88092,0.48498,-2.6101e-27,0,1,5,15,5,0.5
0.87959,0.48572,-2.3323e-27,0,1,5.01,15,5.01,0.5
0.87825,0.48645,-2.0463e-27,0,1,5.02,15,5.02,0.5
0.87692,0.48718,-1.7602e-27,0,1,5.03,15,5.03,0.5
0.87559,0.48791,-1.4742e-27,0,1,5.04,15,5.04,0.5
0.87425,0.48864,-1.1882e-27,0,1,5.05,15,5.05,0.5
0.87292,0.48938,-9.0215e-28,0,1,5.06,15,5.06,0.5
0.87159,0.49011,-6.161e-28,0,1,5.07,15,5.07,0.5
0.87052,0.4907,-5.7056e-28,0,1,5.08,15,5.08,0.5
0.86949,0.49126,-5.7056e-28,0,1,5.09,15,5.09,0.5
0.86847,0.49183,-5.7056e-28,0,1,5.1,15,5.1,0.5
0.86744,0.49239,-5.7056e-28,0,1,5.11,15,5.11,0.5
0.86642,0.49296,-5.7056e-28,0,1,5.12,15,5.12,0.5
0.86539,0.49352,-5.7056e-28,0,1,5.13,15,5.13,0.5
0.86437,0.49409,-5.7056e-28,0,1,5.14,15,5.14,0.5
0.86357,0.49453,-5.3741e-28,0,1,5.15,15,5.15,0.5
0.86287,0.49493,-4.8965e-28,0,1,5.16,15,5.16,0.5
0.86216,0.49532,-4.4189e-28,0,1,5.17,15,5.17,0.5
0.86146,0.49572,-3.9413e-28,0,1,5.18,15,5.18,0.5
0.86076,0.49611,-3.4636e-28,0,1,5.19,15,5.19,0.5
0.86006,0.49651,-2.986e-28,0,1,5.2,15,5.2,0.5
0.85936,0.4969,-2.5084e-28,0,1,5.21,15,5.21,0.5
0.85884,0.4972,1.103e-25,0,1,5.22,15,5.22,0.5
0.85847,0.49742,3.1229e-25,0,1,5.23,15,5.23,0.5
0.8581,0.49765,5.1427e-25,0,1,5.24,15,5.24,0.5
0.85773,0.49787,7.1627e-25,0,1,5.25,15,5.25,0.5
0.85736,0.49809,9.1826e-25,0,1,5.26,15,5.26,0.5
0.85699,0.49831,1.1202e-24,0,1,5.27,15,5.27,0.5
0.85662,0.49854,1.3222e-24,0,1,5.28,15,5.28,0.5
0.85639,0.49869,1.3624e-24,0,1,5.29,15,5.29,0.5
0.85635,0.49873,1.1605e-24,0,1,5.3,15,5.3,0.5
0.85631,0.49878,9.5855e-25,0,1,5.31,15,5.31,0.5
0.85628,0.49883,7.566e-25,0,1,5.32,15,5.32,0.5
0.85624,0.49887,5.5466e-25,0,1,5.33,15,5.33,0.5
0.85621,0.49892,3.5271e-25,0,1,5.34,15,5.34,0.5
0.85617,0.49896,1.5077e-25,0,1,5.35,15,5.35,0.5
0.85622,0.49897,-7.8882e-26,0,1,5.36,15,5.36,0.5
0.85651,0.49883,-3.8999e-25,0,1,5.37,15,5.37,0.5
0.8568,0.4987,-7.0111e-25,0,1,5.38,15,5.38,0.5
0.85709,0.49856,-1.0122e-24,0,1,5.39,15,5.39,0.5
0.85738,0.49843,-1.3233e-24,0,1,5.4,15,5.4,0.5
0.85767,0.4983,-1.6344e-24,0,1,5.41,15,5.41,0.5
0.85796,0.49816,-1.9456e-24,0,1,5.42,15,5.42,0.5
0.85829,0.49801,-2.1835e-24,0,1,5.43,15,5.43,0.5
0.85889,0.49769,-1.8109e-24,0,1,5.44,15,5.44,0.5
0.8595,0.49738,-1.4383e-24,0,1,5.45,15,5.45,0.5
0.8601,0.49706,-1.0656e-24,0,1,5.46,15,5.46,0.5
0.86071,0.49674,-6.9303e-25,0,1,5.47,15,5.47,0.5
0.86131,0.49643,-3.204e-25,0,1,5.48,15,5.48,0.5
0.86192,0.49611,5.2218e-26,0,1,5.49,15,5.49,0.5
0.86253,0.49579,4.2485e-25,0,1,5.5,15,5.5,0.5
0.86341,0.4953,4.8538e-25,0,1,5.51,15,5.51,0.5
0.86431,0.4948,5.3298e-25,0,1,5.52,15,5.52,0.5
0.86521,0.4943,5.8058e-25,0,1,5.53,15,5.53,0.5
0.86611,0.49379,6.2818e-25,0,1,5.54,15,5.54,0.5
0.86701,0.49329,6.7578e-25,0,1,5.55,15,5.55,0.5
0.86791,0.49279,7.2338e-25,0,1,5.56,15,5.56,0.5
0.86881,0.49229,7.7098e-25,0,1,5.57,15,5.57,0.5
0.86993,0.49163,6.4105e-25,0,1,5.58,15,5.58,0.5
0.8711,0.49094,4.704e-25,0,1,5.59,15,5.59,0.5
0.87227,0.49025,2.9976e-25,0,1,5.6,15,5.6,0.5
0.87344,0.48956,1.2911e-25,0,1,5.61,15,5.61,0.5
0.87461,0.48887,-4.1535e-26,0,1,5.62,15,5.62,0.5
0.87578,0.48818,-2.1219e-25,0,1,5.63,15,5.63,0.5
0.87695,0.48749,-3.8283e-25,0,1,5.64,15,5.64,0.5
0.87827,0.48668,-3.9869e-25,0,1,5.65,15,5.65,0.5
0.87968,0.4858,-3.3717e-25,0,1,5.66,15,5.66,0.5
0.88109,0.48492,-2.7564e-25,0,1,5.67,15,5.67,0.5
0.8825,0.48405,-2.1412e-25,0,1,5.68,15,5.68,0.5
0.8839,0.48317,-1.5259e-25,0,1,5.69,15,5.69,0.5
0.88531,0.48229,-9.1073e-26,0,1,5.7,15,5.7,0.5
0.88672,0.48141,-2.9549e-26,0,1,5.71,15,5.71,0.5
0.88823,0.48044,-1.2771e-29,0,1,5.72,15,5.72,0.5
0.88985,0.47938,-1.2771e-29,0,1,5.73,15,5.73,0.5
0.89146,0.47832,-1.2771e-29,0,1,5.74,15,5.74,0.5
0.89307,0.47725,-1.2771e-29,0,1,5.75,15,5.75,0.5
0.89468,0.47619,-1.2771e-29,0,1,5.76,15,5.76,0.5
0.8963,0.47513,-1.2771e-29,0,1,5.77,15,5.77,0.5
0.89791,0.47407,-1.2771e-29,0,1,5.78,15,5.78,0.5
0.89958,0.47294,-1.2104e-29,0,1,5.79,15,5.79,0.5
0.90136,0.47169,-1.0317e-29,0,1,5.8,15,5.8,0.5
0.90315,0.47045,-8.5303e-30,0,1,5.81,15,5.81,0.5
0.90493,0.46921,-6.7433e-30,0,1,5.82,15,5.82,0.5
0.90671,0.46796,-4.9564e-30,0,1,5.83,15,5.83,0.5
0.90849,0.46672,-3.1694e-30,0,1,5.84,15,5.84,0.5
0.91027,0.46548,-1.3824e-30,0,1,5.85,15,5.85,0.5
0.91208,0.4642,0,0,1,5.86,15,5.86,0.5
0.91399,0.46278,0,0,1,5.87,15,5.87,0.5
0.9159,0.46137,0,0,1,5.88,15,5.88,0.5
0.91781,0.45995,0,0,1,5.89,15,5.89,0.5
0.91972,0.45854,0,0,1,5.9,15,5.9,0.5
0.92163,0.45712,0,0,1,5.91,15,5.91,0.5
0.92354,0.4557,0,0,1,5.92,15,5.92,0.5
0.92546,0.45428,-1.7096e-26,0,1,5.93,15,5.93,0.5
0.92747,0.4527,-2.3178e-25,0,1,5.94,15,5.94,0.5
0.92947,0.45112,-4.4646e-25,0,1,5.95,15,5.95,0.5
0.93147,0.44954,-6.6115e-25,0,1,5.96,15,5.96,0.5
0.93348,0.44797,-8.7583e-25,0,1,5.97,15,5.97,0.5
0.93548,0.44639,-1.0905e-24,0,1,5.98,15,5.98,0.5
0.93749,0.44481,-1.3052e-24,0,1,5.99,15,5.99,0.5
0.93949,0.44323,-1.5199e-24,0,1,6,15,6,0.5
0.94155,0.44152,-1.3341e-24,0,1,6.01,15,6.01,0.5
0.94361,0.43979,-1.1195e-24,0,1,6.02,15,6.02,0.5
0.94567,0.43806,-9.0496e-25,0,1,6.03,15,6.03,0.5
0.94773,0.43634,-6.9039e-25,0,1,6.04,15,6.04,0.5
0.94979,0.43461,-4.758e-25,0,1,6.05,15,6.05,0.5
0.95185,0.43289,-2.6123e-25,0,1,6.06,15,6.06,0.5
0.95391,0.43116,-4.664e-26,0,1,6.07,15,6.07,0.5
0.95599,0.42933,3.71e-25,0,1,6.08,15,6.08,0.5
0.95807,0.42747,8.439e-25,0,1,6.09,15,6.09,0.5
0.96016,0.42561,1.3168e-24,0,1,6.1,15,6.1,0.5
0.96224,0.42375,1.7897e-24,0,1,6.11,15,6.11,0.5
0.96433,0.4219,2.2626e-24,0,1,6.12,15,6.12,0.5
0.96641,0.42004,2.7355e-24,0,1,6.13,15,6.13,0.5
0.96849,0.41818,3.2083e-24,0,1,6.14,15,6.14,0.5
0.97057,0.41625,3.0767e-24,0,1,6.15,15,6.15,0.5
0.97265,0.41427,2.6041e-24,0,1,6.16,15,6.16,0.5
0.97472,0.4123,2.1314e-24,0,1,6.17,15,6.17,0.5
0.9768,0.41033,1.6587e-24,0,1,6.18,15,6.18,0.5
0.97888,0.40836,1.1861e-24,0,1,6.19,15,6.19,0.5
0.98095,0.40638,7.1341e-25,0,1,6.2,15,6.2,0.5
0.98303,0.40441,2.4073e-25,0,1,6.21,15,6.21,0.5
0.98509,0.40239,-1.2627e-25,0,1,6.22,15,6.22,0.5
0.98713,0.40033,-3.8446e-25,0,1,6.23,15,6.23,0.5
0.98917,0.39826,-6.4264e-25,0,1,6.24,15,6.24,0.5
0.99121,0.39619,-9.0083e-25,0,1,6.25,15,6.25,0.5
0.99325,0.39413,-1.159e-24,0,1,6.26,15,6.26,0.5
0.99529,0.39206,-1.4172e-24,0,1,6.27,15,6.27,0.5
0.99733,0.38999,-1.6754e-24,0,1,6.28,15,6.28,0.5
0.99936,0.3879,-1.6547e-24,0,1,6.29,15,6.29,0.5
1.0013,0.38576,-1.1064e-24,0,1,6.3,15,6.3,0.5
1.0033,0.38362,-5.581e-25,0,1,6.31,15,6.31,0.5
1.0053,0.38148,-9.8007e-27,0,1,6.32,15,6.32,0.5
1.0073,0.37934,5.3847e-25,0,1,6.33,15,6.33,0.5
1.0093,0.3772,1.0868e-24,0,1,6.34,15,6.34,0.5
1.0113,0.37506,1.635e-24,0,1,6.35,15,6.35,0.5
1.0132,0.37291,2.0165e-24,0,1,6.36,15,6.36,0.5
1.0151,0.37072,1.7264e-24,0,1,6.37,15,6.37,0.5
1.017,0.36852,1.4363e-24,0,1,6.38,15,6.38,0.5
1.0189,0.36633,1.1462e-24,0,1,6.39,15,6.39,0.5
1.0209,0.36414,8.5606e-25,0,1,6.4,15,6.4,0.5
1.0228,0.36195,5.6596e-25,0,1,6.41,15,6.41,0.5
1.0247,0.35975,2.7585e-25,0,1,6.42,15,6.42,0.5
1.0266,0.35756,-1.4257e-26,0,1,6.43,15,6.43,0.5
1.0284,0.35534,-3.0447e-25,0,1,6.44,15,6.44,0.5
1.0302,0.35311,-5.9467e-25,0,1,6.45,15,6.45,0.5
1.032,0.35089,-8.8488e-25,0,1,6.46,15,6.46,0.5
1.0338,0.34866,-1.1751e-24,0,1,6.47,15,6.47,0.5
1.0356,0.34644,-1.4653e-24,0,1,6.48,15,6.48,0.5
1.0375,0.34422,-1.7555e-24,0,1,6.49,15,6.49,0.5
1.0393,0.34199,-2.0457e-24,0,1,6.5,15,6.5,0.5
1.041,0.33976,-2.0731e-24,0,1,6.51,15,6.51,0.5
1.0427,0.33752,-2.0731e-24,0,1,6.52,15,6.52,0.5
1.0444,0.33528,-2.073e-24,0,1,6.53,15,6.53,0.5
1.0461,0.33305,-2.073e-24,0,1,6.54,15,6.54,0.5
1.0478,0.33081,-2.0729e-24,0,1,6.55,15,6.55,0.5
1.0496,0.32858,-2.0729e-24,0,1,6.56,15,6.56,0.5
1.0513,0.32634,-2.0728e-24,0,1,6.57,15,6.57,0.5
1.0529,0.32411,-1.8528e-24,0,1,6.58,15,6.58,0.5
1.0545,0.32188,-1.5629e-24,0,1,6.59,15,6.59,0.5
1.0561,0.31964,-1.273e-24,0,1,6.6,15,6.6,0.5
1.0577,0.31741,-9.8304e-25,0,1,6.61,15,6.61,0.5
1.0593,0.31518,-6.9312e-25,0,1,6.62,15,6.62,0.5
1.0609,0.31295,-4.0318e-25,0,1,6.63,15,6.63,0.5
1.0625,0.31072,-1.1326e-25,0,1,6.64,15,6.64,0.5
1.064,0.3085,1.7674e-25,0,1,6.65,15,6.65,0.5
1.0655,0.30629,4.6677e-25,0,1,6.66,15,6.66,0.5
1.067,0.30408,7.5682e-25,0,1,6.67,15,6.67,0.5
1.0684,0.30187,1.0468e-24,0,1,6.68,15,6.68,0.5
1.0699,0.29965,1.3369e-24,0,1,6.69,15,6.69,0.5
1.0714,0.29744,1.6269e-24,0,1,6.7,15,6.7,0.5
1.0729,0.29523,1.917e-24,0,1,6.71,15,6.71,0.5
1.0743,0.29303,1.9372e-24,0,1,6.72,15,6.72,0.5
1.0756,0.29085,1.6473e-24,0,1,6.73,15,6.73,0.5
1.077,0.28867,1.3573e-24,0,1,6.74,15,6.74,0.5
1.0783,0.28649,1.0674e-24,0,1,6.75,15,6.75,0.5
1.0797,0.28431,7.7746e-25,0,1,6.76,15,6.76,0.5
1.081,0.28213,4.8754e-25,0,1,6.77,15,6.77,0.5
1.0823,0.27995,1.976e-25,0,1,6.78,15,6.78,0.5
1.0836,0.27778,0,0,1,6.79,15,6.79,0.5
1.0849,0.27564,0,0,1,6.8,15,6.8,0.5
1.0861,0.27349,0,0,1,6.81,15,6.81,0.5
1.0873,0.27135,0,0,1,6.82,15,6.82,0.5
1.0885,0.26921,0,0,1,6.83,15,6.83,0.5
1.0897,0.26706,0,0,1,6.84,15,6.84,0.5
1.0909,0.26492,0,0,1,6.85,15,6.85,0.5
1.0921,0.26279,0,0,1,6.86,15,6.86,0.5
1.0931,0.26069,0,0,1,6.87,15,6.87,0.5
1.0942,0.25858,0,0,1,6.88,15,6.88,0.5
1.0952,0.25648,0,0,1,6.89,15,6.89,0.5
1.0963,0.25438,0,0,1,6.9,15,6.9,0.5
1.0973,0.25228,0,0,1,6.91,15,6.91,0.5
1.0984,0.25018,0,0,1,6.92,15,6.92,0.5
1.0994,0.24808,0,0,1,6.93,15,6.93,0.5
1.1003,0.24603,0,0,1,6.94,15,6.94,0.5
1.1012,0.24397,0,0,1,6.95,15,6.95,0.5
1.1021,0.24191,0,0,1,6.96,15,6.96,0.5
1.103,0.23986,0,0,1,6.97,15,6.97,0.5
1.1039,0.2378,0,0,1,6.98,15,6.98,0.5
1.1048,0.23575,0,0,1,6.99,15,6.99,0.5
1.1057,0.23369,0,0,1,7,15,7,0.5
1.1064,0.23167,1.8978e-29,0,1,7.01,15,7.01,0.5
1.1071,0.22966,4.0589e-29,0,1,7.02,15,7.02,0.5
1.1079,0.22765,6.2201e-29,0,1,7.03,15,7.03,0.5
1.1086,0.22564,8.3813e-29,0,1,7.04,15,7.04,0.5
1.1093,0.22364,1.0542e-28,0,1,7.05,15,7.05,0.5
1.11,0.22163,1.2704e-28,0,1,7.06,15,7.06,0.5
1.1108,0.21962,1.4865e-28,0,1,7.07,15,7.07,0.5
1.1114,0.21764,1.5445e-28,0,1,7.08,15,7.08,0.5
1.1119,0.21568,1.5445e-28,0,1,7.09,15,7.09,0.5
1.1125,0.21372,1.5445e-28,0,1,7.1,15,7.1,0.5
1.1131,0.21177,1.5445e-28,0,1,7.11,15,7.11,0.5
1.1136,0.20981,1.5445e-28,0,1,7.12,15,7.12,0.5
1.1142,0.20785,1.5445e-28,0,1,7.13,15,7.13,0.5
1.1147,0.20589,1.5445e-28,0,1,7.14,15,7.14,0.5
1.1152,0.20396,1.5329e-28,0,1,7.15,15,7.15,0.5
1.1156,0.20206,1.513e-28,0,1,7.16,15,7.16,0.5
1.116,0.20016,1.4931e-28,0,1,7.17,15,7.17,0.5
1.1164,0.19826,1.4732e-28,0,1,7.18,15,7.18,0.5
1.1168,0.19635,1.4533e-28,0,1,7.19,15,7.19,0.5
1.1172,0.19445,1.4334e-28,0,1,7.2,15,7.2,0.5
1.1177,0.19255,1.4135e-28,0,1,7.21,15,7.21,0.5
1.118,0.19068,1.4023e-28,0,1,7.22,15,7.22,0.5
1.1183,0.18884,1.4023e-28,0,1,7.23,15,7.23,0.5
1.1186,0.18701,1.4023e-28,0,1,7.24,15,7.24,0.5
1.1189,0.18517,1.4023e-28,0,1,7.25,15,7.25,0.5
1.1192,0.18334,1.4023e-28,0,1,7.26,15,7.26,0.5
1.1194,0.1815,1.4023e-28,0,1,7.27,15,7.27,0.5
1.1197,0.17967,1.4023e-28,0,1,7.28,15,7.28,0.5
1.12,0.17785,1.3452e-28,0,1,7.29,15,7.29,0.5
1.1202,0.1761,1.149e-28,0,1,7.3,15,7.3,0.5
1.1204,0.17434,9.5276e-29,0,1,7.31,15,7.31,0.5
1.1206,0.17259,7.5654e-29,0,1,7.32,15,7.32,0.5
1.1208,0.17083,5.6034e-29,0,1,7.33,15,7.33,0.5
1.121,0.16907,3.6412e-29,0,1,7.34,15,7.34,0.5
1.1212,0.16732,1.6791e-29,0,1,7.35,15,7.35,0.5
1.1214,0.16557,0,0,1,7.36,15,7.36,0.5
1.1215,0.16391,0,0,1,7.37,15,7.37,0.5
1.1217,0.16224,0,0,1,7.38,15,7.38,0.5
1.1218,0.16057,0,0,1,7.39,15,7.39,0.5
1.122,0.15891,0,0,1,7.4,15,7.4,0.5
1.1222,0.15724,0,0,1,7.41,15,7.41,0.5
1.1223,0.15557,0,0,1,7.42,15,7.42,0.5
1.1225,0.15391,0,0,1,7.43,15,7.43,0.5
1.1226,0.15234,0,0,1,7.44,15,7.44,0.5
1.1227,0.15077,0,0,1,7.45,15,7.45,0.5
1.1229,0.1492,0,0,1,7.46,15,7.46,0.5
1.123,0.14763,0,0,1,7.47,15,7.47,0.5
1.1232,0.14606,0,0,1,7.48,15,7.48,0.5
1.1233,0.14449,0,0,1,7.49,15,7.49,0.5
1.1235,0.14293,0,0,1,7.5,15,7.5,0.5
1.1236,0.14144,1.2424e-29,0,1,7.51,15,7.51,0.5
1.1238,0.13998,2.7027e-29,0,1,7.52,15,7.52,0.5
1.1239,0.13851,4.163e-29,0,1,7.53,15,7.53,0.5
1.1241,0.13704,5.6234e-29,0,1,7.54,15,7.54,0.5
1.1242,0.13558,7.0837e-29,0,1,7.55,15,7.55,0.5
1.1244,0.13411,8.5441e-29,0,1,7.56,15,7.56,0.5
1.1245,0.13264,1.0004e-28,0,1,7.57,15,7.57,0.5
1.1247,0.13125,1.0437e-28,0,1,7.58,15,7.58,0.5
1.1249,0.12988,1.0437e-28,0,1,7.59,15,7.59,0.5
1.125,0.12851,1.0437e-28,0,1,7.6,15,7.6,0.5
1.1252,0.12715,1.0437e-28,0,1,7.61,15,7.61,0.5
1.1254,0.12578,1.0437e-28,0,1,7.62,15,7.62,0.5
1.1256,0.12442,1.0437e-28,0,1,7.63,15,7.63,0.5
1.1257,0.12305,1.0437e-28,0,1,7.64,15,7.64,0.5
1.1259,0.12174,8.9106e-29,0,1,7.65,15,7.65,0.5
1.1261,0.12047,6.1712e-29,0,1,7.66,15,7.66,0.5
1.1263,0.1192,3.4317e-29,0,1,7.67,15,7.67,0.5
1.1265,0.11793,6.9237e-30,0,1,7.68,15,7.68,0.5
1.1267,0.11666,-2.0471e-29,0,1,7.69,15,7.69,0.5
